Company Name 1,Address 1,Company Name 2,Address 2,Name Confidence,Address Confidence,Overall Similarity
TIANJIN HANFENG INDUSTRIAL AND,NO 3 ROAD JIUYUAN INDUSTRIAL PARK BAODI TIANJIN CHINA,TIANJIN MEISHANG GARMENTS INDUSTRIAL PARK WEST BAOPING,ROAD BAODI DISTRICT TIANJIN CN,58.666666666666664,64.40677966101696,61.05838041431262
TIANJIN HANG LONG INTERNATIONAL FREIGHT,ROOM 817 WAN LONG MANSION NO 78 SHIYIJING ROAD HEDONG DISTRICT TIANJIN,TIANJIN PIPE INTERNATIONAL ECONOMIC & TRADE CORP,JINTANG ROA D DONGLI DISTRICT TIANJIN CHINA 3 00301 ;  JINTANG ROAD DONGLI DISTRICT TIANJIN CHINA 300301,60.273972602739725,60.504201680672274,60.36990138521162
TIANJIN HAOYI TIANCHENG INTERNATION NO,2 DAGUBEI ROAD ROOM 4108 TIANJIN WORLD FINANCE CENTER HEPIN G DISTRICT,TIANJIN HAOYITIANCHENG INTERNATIONAL TRADE CO LTD,TIANJIN WORLD FINANCIAL CENTER NO 2DAGUBEI ROAD HEPING TIANJIN 300022,65.75342465753424,63.55140186915889,64.83591516237784
TIANJIN HAOYITIANCHENG INTERNATIONA,ROOM 4108 TIANJIN WORLD FINANCIALC ENTER NO 2 DAGUBEI ROAD HEPING DI STRICT TIANJIN CN,TIANJIN HYGIENELINKER INTERNATIONAL TRADE CO LTD,ROOM 811 BUILDING 2 NO 9 JUXING ROAD HAIHE CREATIVE CE N N TER JINNAN DISTRICT TIANJIN 30 TIANJIN CN,70.4225352112676,60.0,66.07981220657278
TIANJIN HAOYITIANCHENG INTERNATIONA,ROOM 4108 TIANJIN WORLD FINANCIALC ENTER NO 2 DAGUBEI ROAD HEPING DI STRICT TIANJIN CN,TIANJIN NEOARK INTERNATIONAL CO L LTD,ROOM 2310 WORLD FINANCIAL CENTER NO 2 DAGUBEI ROAD TIANJIN CHINA 300000,64.40677966101696,67.25663716814158,65.59422028898555
TIANJIN HAOYITIANCHENG INTERNATIONAL TRADE CO LTD,TIANJIN WORLD FINANCIAL CENTER NO 2DAGUBEI ROAD HEPING TIANJIN 300022,TIANJIN NEOARK INTERNATIONAL CO L LTD,ROOM 2310 WORLD FINANCIAL CENTER NO 2 DAGUBEI ROAD TIANJIN CHINA 300000,61.53846153846154,67.34693877551021,63.958660387231824
TIANJIN HAOYUEQUAN HARDWARE PRODUCT,WANGWENZHUANG TOWN XIQING DISTRICT TIANJIN,TIANJIN JINCHI METAL PRODUCTS CO,L HUANGTAI VILLAGE XIAOZHAN TOWN JINNAN DISTRICT,58.62068965517242,60.75949367088608,59.511857995053106
TIANJIN HAOYUEQUAN HARDWARE PRODUCT,WANGWENZHUANG TOWN XIQING DISTRICT TIANJIN,TIANJIN JINCHI METAL PRODUCTS CO LTD,HUANGTAI VILLAGE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN CHINA 300353,58.62068965517242,60.46511627906976,59.389200748462976
TIANJIN HATT MAGNETIC MATERIALS CO LTD,NO1 ROAD XINGWANG WUQING DEVEL OPMENT AREA TIANJIN 301700 CHINA,TIANJIN JMT MUSICAL INSTRUMENT CO,NO 27 FU YUAN ROAD WUQING ECONOMIC DEVELOPMENT ZONE WUQING TIANJIN 301700 CHINA,58.18181818181819,65.26315789473685,61.1323763955343
TIANJIN HATT MAGNETIC MATERIALS CO LTD,NO1 ROAD XINGWANG WUQING DEVEL OPMENT AREA TIANJIN 301700 CHINA,TIANJIN JMT MUSICAL INSTRUMENT CO LTD,NO 27 FU YUAN ROAD WUQING ECONOMIC DEVELOPMENT ZONE WUQING TIANJIN,58.18181818181819,65.26315789473685,61.1323763955343
TIANJIN HATT MAGNETIC MATERIALS CO LTD,NO1 ROAD XINGWANG WUQING DEVEL OPMENT AREA TIANJIN 301700 CHINA,TIANJIN MASTER LOGISTICS EQUIPMENT,CAOZILI DEVELOPMENT ZONE WUQING T IANJIN CN,57.62711864406781,66.66666666666667,61.39359698681733
TIANJIN HEAVY INDUSTRIAL CO LTD,NO 1 ZHONGGONG RD DONGLI DISTRICT TIANJIN CHINA 300301,TIANJIN KTL INDUSTRIAL AND COMMERCE C,NO 28 NANCHENG XI ROAD BAODI DISTRICT TIANJIN CHINA,67.9245283018868,60.0,64.62264150943396
TIANJIN HEAVY INDUSTRIAL CO LTD,NO 1 ZHONGGONG RD DONGLI DISTRICT TIANJIN CHINA 300301,TIANJIN OPTICAL FRECISION INSTRUMENT CO LTD,NO 8 YAN DONG ROAD NANKAI DISTRICT,58.18181818181819,64.40677966101696,60.77555213148434
TIANJIN HEAVY INDUSTRIAL CO LTD,NO 1 ZHONGGONG RD DONGLI DISTRICT TIANJIN CHINA 300301,TIANJIN PEAKS CO LTD,NO 179 JIAHE ROAD WUQING DISTRIC TIANJIN 12 300171 CHINA,58.82352941176472,61.76470588235294,60.04901960784314
TIANJIN HEDONG DISTRICT HONGGUANG,NO 26 DAQIAO ROAD HEJINLI HEDONG DISTRICT,TIANJIN PENGHAODAYUN IMPORT ANDEXPO,188 DA GUANG ROAD QIN HUAI DISTRICT,58.06451612903225,60.0,58.87096774193547
TIANJIN HENG RONG WEI YE INTERNATI,36-3-401 DI BO YA YUAN THE SIXTH AVENUE HEDONG DISTRICT TIANJIN TJ CHINA 300171,TIANJIN HOLI INTERNATIONAL TRADE TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,66.66666666666667,61.53846153846154,64.52991452991454
TIANJIN HENG RONG WEI YE INTERNATI,36-3-401 DI BO YA YUAN THE SIXTH AVENUE HEDONG DISTRICT TIANJIN TJ CHINA 300171,TIANJIN JIEYUAN INTERNATIONAL TRADE CENGLIN,ROAD HEDONG DISTRICT TIANJIN CN,64.70588235294117,64.7887323943662,64.74040320353494
TIANJIN HENG RONG WEI YE INTERNATI,36-3-401 DI BO YA YUAN THE SIXTH AVENUE HEDONG DISTRICT TIANJIN TJ CHINA 300171,TIANJIN JIEYUAN INTERNATIONAL TRADE CHENGLIN,ROAD HEDONG DISTRICT TIANJIN CN,66.66666666666667,64.7887323943662,65.88419405320813
TIANJIN HENG RONG WEI YE INTERNATI,36-3-401 DI BO YA YUAN THE SIXTH AVENUE HEDONG DISTRICT TIANJIN TJ CHINA 300171,TIANJIN LIXING INTERNATIONAL TRADEN G CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,65.57377049180329,61.53846153846154,63.89239176124423
TIANJIN HENG RONG WEI YE INTERNATI,36-3-401 DI BO YA YUAN THE SIXTH AVENUE HEDONG DISTRICT TIANJIN TJ CHINA 300171,TIANJIN LIXING INTERNATIONAL TRADEN TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,63.63636363636363,61.53846153846154,62.76223776223776
TIANJIN HENGQI IMPORT & EXPORT TRADE CO,ROOM 601 BUILDING 2 DISTRICT B WANG LANZHUANG GARDEN WEST QING,TIANJIN PORT FREE TRADE ZONE STAR,BUILDING7 HUAQING JIAYUAN HAIDIAN DISTRICT,61.01694915254237,65.90909090909092,63.05534155110427
TIANJIN HENGQI IMPORT & EXPORT TRADE CO LTD,ROOM 601 BUILDING 2 DISTRICT B WANG LANZHUANG GARDEN ;  ROOM 601 BUILDING 2 DISTRICT B WANG LANZHUANG GARDEN WANG ;  ROOM 601 BUILDING 2 DISTRICT B WANG LANZHUANG GARDEN WANG LANZHUANG WANG LANZHUANG WEST QING,TIANJIN RONG SHI IMPORT & EXPORT CO,ROOM 602 BUILDING 7 GUANG LIN YUA N GUANG KAI 4TH ROAD NAN KAI DISTRICT TIANJIN CHINA ZIP ; ROOM 602 BUILDING 7 GUANG LINYUAN GUANG KAI 4TH ROAD NAN KAI DISTRIC ; ROOM 602 GATE 1 BUILDING 7 GUANG LIN YUAN GUANG KAI 4TH ROAD NAN KAI DISTRICT,68.96551724137932,62.57309941520468,66.30200981380655
TIANJIN HENGTONGMINGTAI TRADE CO LTD,3 FLOOR 181-1 SHIJI AVENUE DAGANG STREET BINHAI NEW DIST TIANJIN CHINA 300000 TIANJIN 300220 CN ;  3 FLOOR 181-1 SHIJI AVENUE DAGANG STREET BINHAI NEW DIST TIANJIN CHINA 300000 TIANJIN CN,TIANJIN LONGTENG INTERNATIONAL TRAD,NO 369 JINJIANG ROAD BINHAI NEW DISTRICT TIANJIN CHINA TIANJIN CN ;  NO 369 JINJIANG ROAD BINHAI NEWDI STRICT TIANJIN CHINA TIANJIN CN,64.40677966101696,62.88659793814433,63.773370609820034
TIANJIN HERONG WEI YE INTERNATIONAL TRADE CO LTD,36-3-401 DI BO YA YUAN THE SIXTH AVENUE HEDONG DISTRICT TIANJIN P R CHINA,TIANJIN LIXING INTERNATIONAL TRADEN TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,71.23287671232876,63.1578947368421,67.86830088920932
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN HUALAITECHNOLOGY CO LTD,NO 10 JINPING ROAD YA AN STREET NANKAI DIST TIANJIN CN,64.0,61.9718309859155,63.154929577464785
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN HUALAITECHNOLOGYCO LTD,NO 10 JINPING ROAD YA AN STREET NANKAI DIST TIANJIN CN,61.53846153846154,61.9718309859155,61.719032141567354
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN KTL INDUSTRIAL AND COMMERCE C,NO 28 NANCHENG XI ROAD BAODI DISTRICT TIANJIN CHINA,65.51724137931035,67.6056338028169,66.38740488910474
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN NEW WEI SAN INDUSTRIAL CO,SHANG MA TAI WU CHIN DISTRICT TIANJIN 301804 CN,67.9245283018868,60.60606060606061,64.87516676195922
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN NEW WEISAN INDUSTRIAL CO LTD,SHANG MA TAI WU CHIN DISTRICT TIANJIN CHINA,67.9245283018868,60.60606060606061,64.87516676195922
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN OPTICAL PRECISION INSTRUMEN,NO 8 KEYANDONG ROAD NANKAI DISTRICT ;  NO 8 KEYANDONG ROAD TIANJIN CHINA,64.40677966101696,65.06024096385542,64.67905520386633
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN OPTICAL PRECISION INSTRUMEN CO LTD,NO 8 KE YAN DONG ROAD NANKAI DISTRICT 300110,64.40677966101696,67.74193548387098,65.79642792053946
TIANJIN HI TECH INDUSTRIAL PARK,NO 168 JINTANG ROAD HEDONG DISTRICT TIANJIN,TIANJIN OPTICAL PRECISION INSTRUMENTCO LTD,NO 8 KE YAN DONG ROAD NANKAI DISTRICT 300192,61.29032258064516,67.74193548387098,63.97849462365592
TIANJIN HIGH ROCK RECREATION PRODUC,NO 11 YIJING RD DONGLI,TIANJIN HIGHROCK REC PRO CO LTD,NO 11 YIJING ROAD DONGLI ECONOMIC DEVELOPMENT AREA,69.23076923076923,61.01694915254237,65.8083441981747
TIANJIN HIGH ROCK RECREATION PRODUC,NO 11 YIJING RD DONGLI,TIANJIN NEOARK INTERNATIONAL CO LTD,NO 2 DAGUBEI ROAD TIANJIN CN,59.64912280701755,61.111111111111114,60.25828460038987
TIANJIN HIGH WING INTERNATIONAL FOR,1009 PENAVICO BUILDING NO 5 XUTIANJIN 12 300171 CHINA,TIANJIN JINLI INTERNATIONAL TRADE C,569 SIXIN BUILDING INTERSEC TIANJIN CHINA,65.57377049180329,62.5,64.29303278688525
TIANJIN HIGH WING INTERNATIONAL FOR,1009 PENAVICO BUILDING NO 5 XUTIANJIN 12 300171 CHINA,TIANJIN ORION INTERNATIONAL,BUILDING TIANJIN CN,71.42857142857143,62.5,67.70833333333334
TIANJIN HIGHPROS INTERNATIONAL TRADEYINGKOU,RD HEPING DIST TIANJIN 3 00040 P R CHINA TIANJIN CN,TIANJIN JIEYUAN INTERNATIONAL TRADE CENGLIN,ROAD HEDONG DISTRICT TIANJIN CN,65.82278481012658,69.38775510204081,67.30818909842418
TIANJIN HIGHPROS INTERNATIONAL TRADEYINGKOU,RD HEPING DIST TIANJIN 3 00040 P R CHINA TIANJIN CN,TIANJIN LIXING INTERNATIONAL TRADEN TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,67.53246753246754,64.28571428571428,66.17965367965368
TIANJIN HIGHPROS INTERNATIONAL TRADEYINGKOU,RD HEPING DIST TIANJIN 3 00040 P R CHINA TIANJIN CN,TIANJIN PIPE INTERNATIONAL ECONOMIC TRADECORP,JINTANG ROAD DO NGLI DISTRICT TIANJIN CHINA 30030 1,66.66666666666667,60.71428571428572,64.18650793650794
TIANJIN HIGHROCK REC PRO CO LTD,NO 11 YIJING ROAD DONGLI ECONOMIC DEVELOPMENT AREA,TIANJIN NORDIC FRAME PRODUCTS CO,XIQING ECONOMICAL & DEVELOPMENT,59.57446808510638,66.66666666666667,62.52955082742317
TIANJIN HITREES MACHINERY EQUIPMENT,14-B XINGSHI INDUSTRIAL PARK NING HE DISTRICT TIANJIN CHINA 301500 ; 14-B XINGSHI INDUSTRIAL PARK NINGHE DISTRICT TIANJIN CHINA,TIANJIN LIBERTON TECHNOLOGY CO LT,4140# NO 8 BUILDING OF JINGBIN RUICHENG JINGBIN INDUSTRIAL PARK WUQING DISTRICT TIANJIN 301700,57.62711864406781,60.12269938650307,58.666943953415824
TIANJIN HOLI INTERNATIONAL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT CN ;  NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA TIANJIN CN,TIANJIN KANGCHEN HEATING & COOLING,101-3 NO 5 RUICHEN ROAD BEICANGTOW N BEICHEN DISTRICT TIANJIN TIANJ IN CN,57.62711864406781,63.1578947368421,59.93160868272376
TIANJIN HOLI INTERNATIONAL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT CN ;  NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA TIANJIN CN,TIANJIN LIXING INTER CO LTD,NO 9 BIN DISTRICT TIANJIN CHINA ;  NO 9 BINS DISTRICT TIANJIN CHINA,59.57446808510638,79.6116504854369,67.9232940852441
TIANJIN HOLI INTERNATIONAL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT CN ;  NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA TIANJIN CN,TIANJIN LIXING INTL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,68.08510638297872,65.93406593406593,67.18883952926507
TIANJIN HOLI INTERNATIONAL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT CN ;  NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA TIANJIN CN,TIANJIN LIXING INTL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,68.08510638297872,65.93406593406593,67.18883952926507
TIANJIN HOLI INTERNATIONAL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT CN ;  NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA TIANJIN CN,TIANJIN NEOARK INTERNATIONAL CO LT,NO 108 DAZHIGU ZHONG ROAD B-408 HEDONG DISTRICT TIANJIN CHINA ;  NO 108 DAZHIGU ZHONG ROAD B-408 HEDONG DISTRICT TIANJIN TJ CHINA 300000,70.17543859649122,60.0,65.93567251461988
TIANJIN HOLI INTERNATIONAL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD TIANJIN CHINA,TIANJIN HUIXIN TECHNOLOGY CO LTD,NO 1 ROW 9 EAST RING ROAD THIRD VILLAGE SIXTH DISTRICT CHAGUGANG TIANJIN 301721 ;  NO 6 QUANZHOU NORTH ROAD WUQING DISTRICT TIANJIN CHINA 301799,61.53846153846154,60.57142857142856,61.13553113553113
TIANJIN HOLI INTERNATIONAL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD TIANJIN CHINA,TIANJIN LIXING INTER CO LTD,NO 9 BIN DISTRICT TIANJIN CHINA ;  NO 9 BINS DISTRICT TIANJIN CHINA,59.57446808510638,68.85245901639344,63.44029763980932
TIANJIN HOLI INTERNATIONAL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD TIANJIN CHINA,TIANJIN MEICAI METAL TRADE CO LTD,ROOM 1501 BEICHEN BUILDING NO 2 BEICHEN DISTRICT TIANJIN TIANJIN CHINA MAINLAND TIANJIN CN,69.23076923076923,61.74496644295302,66.11168473584581
TIANJIN HOLI INTERNATIONAL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD TIANJIN CHINA,TIANJIN NEOARK INTERNATIONAL CO LT,NO 108 DAZHIGU ZHONG ROAD B-408 HEDONG DISTRICT TIANJIN CHINA ;  NO 108 DAZHIGU ZHONG ROAD B-408 HEDONG DISTRICT TIANJIN TJ CHINA 300000,70.17543859649122,60.35502958579882,66.08360150870271
TIANJIN HOLI INTERNATIONAL TRADE TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,TIANJIN LIXING INTERNA CO LTD,NO 9 BINSHU DISTRICT TIANJIN CHINA,59.25925925925925,75.47169811320755,66.01444211507105
TIANJIN HOLI INTERNATIONAL TRADE TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,TIANJIN NAMYANG INTERNATIONAL LOGIS,BUILDING WEIDI ROAD HEXI DISTRICT CN,60.60606060606061,66.66666666666667,63.13131313131313
TIANJIN HOMEWORLD INTERNATIONAL TRA,608 BINHU BUILDING HUANHU ZHONG ROAD HEXI DISTRICT TIANJIN TJ CHINA 300000,TIANJIN LIXING INTERNATIONAL TRADEN CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA,71.875,61.261261261261254,67.45260885885887
TIANJIN HOMEWORLD INTERNATIONAL TRA,608 BINHU BUILDING HUANHU ZHONG ROAD HEXI DISTRICT TIANJIN TJ CHINA 300000,TIANJIN LIXING INTERNATIONAL TRADEN G CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,71.875,62.5,67.96875
TIANJIN HOMEWORLD INTERNATIONAL TRA,608 BINHU BUILDING HUANHU ZHONG ROAD HEXI DISTRICT TIANJIN TJ CHINA 300000,TIANJIN LIXING INTERNATIONAL TRADEN TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,66.66666666666667,62.5,64.93055555555556
TIANJIN HOMEWORLD INTERNATIONAL TRA,608 BINHU BUILDING HUANHU ZHONG ROAD HEXI DISTRICT TIANJIN TJ CHINA 300000,TIANJIN NAMYANG INTERNATIONAL LOGIS,BUILDING WEIDI ROAD HEXI DISTRICT CN,62.50000000000001,62.33766233766234,62.432359307359306
TIANJIN HOMEWORLD INTERNATIONAL TRA,608 BINHU BUILDING HUANHU ZHONG ROAD HEXI DISTRICT TIANJIN TJ CHINA 300000,TIANJIN QINGYUAN INTERNATIONAL TRAD,12-4-1301 CHANGCHENG BUILDING BAWEI ROAD HEDONG DISTRICT TIANJIN CN,71.875,60.7843137254902,67.25388071895425
TIANJIN HONBASE MACHINERY MANUFACTO,NINGHE ECONOMIC DEVELOPMENT AREA,TIANJIN MINSHIN MACHINERY INDUSTRIA CO LTD,NO 5 STREET 11 ECONOMIC AND TECHNOLOGY DEVELOPMENT,62.50000000000001,68.65671641791045,65.06529850746269
TIANJIN HONBASE MACHINERY MANUFACTORY CO LTD,NINGHE ECONOMIC DEVELOPMENT AREA TIANJIN 301500 P R CHINA,TIANJIN MINSHIN MACHINERY INDUSTRIA CO LTD,NO 5 STREET 11 ECONOMIC AND TECHNOLOGY DEVELOPMENT,60.60606060606061,62.16216216216216,61.25443625443626
TIANJIN HONGBO IMPORT & EXPORT CO LT,NO22 TIANXIN ROAD INDUSTRIAL FUNCTIZONE XINKOU TOWN BAODI DISTRICT,TIANJIN HONGLE QUILTED FACTORY,THE EAST OF JUANZI VILLAGE XINKAIKOU TOWN BAODI DISTRICT TIANJIN CITY 301815 CHINA,58.18181818181819,60.86956521739131,59.30171277997365
TIANJIN HONGDE AUTO GLASS COMPANY,L ZHANGJIAWO DISTRICT XIQING DISTRICTTIANJIN TJ 300000 CHINA,TIANJIN PINGSHENG INTERNATIONAL,LINGQUANNANLI XIQING DISTRICT TIANJIN CN,58.62068965517242,61.33333333333333,59.75095785440613
TIANJIN HONGFU ZHIYUAN INTERNATIONA,BUILDING 5 MINGHAI CENTER TIANJIN DONGJIANG FREETRADE PORT ZONE TIANJIN CN ; BUILDING 5 MINGHAI CENTER TIANJIND ONGJIANG FREE TRADE PORT ZONE TIANJIN 300461 CHINA,TIANJIN MAXFIT INTERNATIONAL TRADEN B303,NO 118 HAIBIN 8 ROAD TIANJI N PILOT FREETRADE ZONE TIANJIN POR T FREE TRADE ZONE TIANJIN CN ;  NO 118 HAIBIN 8 ROAD TIANJIN PILOT FREE TRADE ZONE,61.76470588235294,65.50218340611353,63.32198818391985
TIANJIN HONGFU ZHIYUAN INTERNATIONAL TRADE CO,BUILDING5 MINGHAI CENTER TIANJINDONGJIANGFREE,TIANJIN PORT FREE TRADE ZONE STAR,BUILDING7 HUAQING JIAYUAN HAIDIAN DISTRICT,57.57575757575757,60.0,58.58585858585858
TIANJIN HONGLIAN RUBBER PRODUCTS CO LTD,ZHANGJIAWO TOWN XIQING DIS TRICT TIANJIN CHINA 300380 TEL:86-22-87989548 ;  ZHANGJIAWO TOWN XIQING DISTRICT TIANJIN 300000 CHINA ;  ZHANGJIAWO TOWN XIQING DISTRICT TIANJIN 300380 CHINA,TIANJIN RUIXIANG PAPER PRODUCTS CO,53-2-201 HUA TING JIA YUAN PARK ZHONGBEI TOWN XIQING DISTRICT TIANJINCHINA ; 53-2-201 HUA TING JIA YUAN PARK ZHONGBEI TOWN XIQING TIANJIN CN ; XIQING DISTRICT TIANJIN CN,63.15789473684211,67.21311475409837,64.84756974403221
TIANJIN HOUTIAN TECHNOLOGY CO LTD,4-1314 BEICHEN BUILDING JINGJIN RO AD BEICHEN DISTRICT TIANJIN CITY TIANJIN CN,TIANJIN LIXING INTER CO LTD,NO 9 BIN DISTRICT TIANJIN CHINA ;  NO 9 BINS DISTRICT TIANJIN CHINA,61.904761904761905,66.66666666666667,63.888888888888886
TIANJIN HOUTIAN TECHNOLOGY CO LTD,4-1314 BEICHEN BUILDING JINGJIN RO AD BEICHEN DISTRICT TIANJIN CITY TIANJIN CN,TIANJIN MEISHIZE HEALTH AND TECHNOL,YIXINGBU BEICHEN DISTRICT BEIJING CHINA ; YIXINGBU BEICHEN DISTRICT TIANJIN CHINA 300401,61.81818181818181,64.51612903225806,62.94232649071359
TIANJIN HUA YUAN METAL WIRE PRODUCT O LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY TIANJIN CHINA,TIANJIN HUAYUAN TIMES METAL CO LTD,YANGJIAYUAN SHUANGTANG JINGHAI COUNTY TIANJIN CHINA,62.96296296296296,69.1358024691358,65.53497942386832
TIANJIN HUA YUAN METAL WIRE PRODUCT O LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY TIANJIN CHINA,TIANJIN JIN XIN SHENG LONG METAL PRODUCTSCO LTD,YANGJIAYUAN VILLAG SHUANGTANG TOWN JINGHAI COUNTY TIANJIN CHINA MAINLAND TIANJIN CN,62.6865671641791,60.37735849056604,61.724396883507
TIANJIN HUA YUAN METAL WIRE PRODUCT O LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY TIANJIN CHINA,TIANJIN JIN XIN SHENG LONGMETAL PRODUCTS CO LTD,YANGJIAYUAN VILLAG SHUANGTANG TOWN JINGHAI COUNTY TIANJIN CHINA MAINLAND TIANJIN CN,64.61538461538461,60.37735849056604,62.84954039671021
TIANJIN HUA YUAN METAL WIRE PRODUCT O LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY TIANJIN CHINA,TIANJIN JIN XIN SHENGLONG METAL PRODUCTS CO LTD,YANGJIAYUAN VILLAG SHUANGTANG TOWN JINGHAI COUNTY TIANJIN CHINA MAINLAND TIANJIN CN,64.61538461538461,60.37735849056604,62.84954039671021
TIANJIN HUA YUAN METAL WIRE PRODUCT O LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY TIANJIN CHINA,TIANJIN JINXINSHENGLONG METAL PRODU,YANGJIAYUAN VILLAGE SHUANGTANG TOWN JINGHAI COUNTY TIANJIN TJ CHINA 300000,58.06451612903225,63.829787234042556,60.466712422786536
TIANJIN HUA YUAN METAL WIRE PRODUCT O LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY TIANJIN CHINA,TIANJIN JINXINSHENGLONG METAL PRODUCTS CO LTD,YANGJIAYUAN VILLAGE SHUANGTANG TOWN JINGHAI COUNTY 300000,61.53846153846154,63.52941176470588,62.36802413273001
TIANJIN HUA YUAN METAL WIRE PRODUCTS CO LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY,TIANJIN HUAYUAN TIMES METAL CO LTD,YANGJIAYUAN SHUANGTANG JINGHAI COUNTY TIANJIN CHINA,61.81818181818181,67.56756756756756,64.21375921375922
TIANJIN HUA YUAN METAL WIRE PRODUCTS CO LTD,ZHANGJIAFANGZI TUANBO JINGHAI COUNTY,TIANJIN JINXINSHENGLONG METAL PRODUCTS CO LTD,YANGJIAYUAN VILLAGE SHUANGTANG TOWN JINGHAI COUNTY 300000,63.63636363636363,64.1025641025641,63.83061383061383
TIANJIN HUALAI TECHNOLOGY CO LTD,NO 10 JINPING RD YA AN STREET NANKAI DIST NANKAI CN ;  NO 10 JINPING ROAD TIANJIN CN ;  NO 10 JINPING ROAD YA AN STREET NANKAI DISTRICT TIANJIN CHINA,TIANJIN KAILIDA CONTROL TECHNOLOGY JINPING,ROAD # 10 NANKAI INDUSTRIAL PARK NANKAI DISTRICT TIANJIN CHINA TIANJIN 300190 CN ;  ROAD#10 NANKAI INDUSTRIAL PARK NANKAI DISTRICT TIANJIN CHINA USCI+91120104738491096U,65.57377049180329,62.06896551724138,64.11343508573583
TIANJIN HUALAI TRADE CO LTD,ROOM 801 NO 10JINPING ROAD YA AN STREET NANKAIDISTRICT TIANJIN CN,TIANJIN HUALAITECHNOLOGY CO LTD,NO 10 JINPING ROAD YA AN STREET NANKAI DIST TIANJIN CN,63.41463414634147,72.28915662650603,67.11235184641004
