index,group,shipper_name,first3_addresses,set,Latitude,Longitude
695537,,TIANJIN KEYTEX FASHION CO LTD,RM 2301-2302 HOPSON FORTUNE PLAZA THE FROSS ROAD OF DUOLUN ;  RM2301-2302 HOPSON FORTUNE PLAZA BUILDING B XINGAN ROAD,val,42.103444995407,-71.026340038994
600249,675.0,TIANJIN KING HONZA CARPET CO LTD,10-1-311-313 DONGSHENGLI GUOYUAN XINCUN STREET BEICHEN DISTRICT TIANJIN CHINA ;  10-1-311-313 DONGSHENGLI GUOYUAN XINCUN STREET BEICHEN DISTRICT TIANJIN CHINA T:13820124880,val,39.26653,117.1677
320993,675.0,TIANJIN KING HONZA CARPET DONGSHENGLI GUOYUAN XINCUN,STREET BEICHEN,val,46.65756,126.97015
152724,,TIANJIN KINGFA ADVANCED MATERIALS C,NO 1 WEI 7 ROAD TIANJIN AIRPORT ECONOMICAL AREA ;  NO 1 WEI 7 ROAD TIANJIN AIRPORT ECONOMICAL AREA TIANJIN 300308 ;  NO 1 WEI 7 ROAD TIANJIN AIRPORT ECONOMICAL AREA TIANJIN CN,val,39.14222,117.17667
35511,,TIANJIN KINGHOOD ASIA SUPPLY CHAIN,13 FLOORS YANLORD INTERNATIONALCENTER NO 129 NANKAI DISTRICT JIAXING CN,test,30.7522,120.75
556135,,TIANJIN KINGLAND TRADE CO LTD,NO 7062 B AREA SHANGHAI STREET 18 CHANG QING KEGONGMAO YUANQU ;  NO 7062 B AREA SHANGHAI STREET 18CHANGQING KEGONGMAO YUANQU JINNAN DI STRICT TIANJIN CN,test,39.14222,117.17667
732448,,TIANJIN KINGNOD FURNITURE CO LTD,2-1-301 YUNXUAN FLAT BAOSHUN STRE ET HONGQI ROAD NANKAI DISTRICT TIANJIN CITY 300190 CHINA ;  2-1-301 YUNXUAN FLAT BAOSHUN STRE ETHONGQI ROAD NANKAI DISTRICT TIAN JIN CITY 300190 CHINA ;  2-1-301 YUNXUAN FLAT BAOSHUN STREET HONGQI ROAD NANKAI DISTRICT TIANJIN CITY 300190,test,39.10909,117.14947
637028,,TIANJIN KINGTYRE GROUP CO LTD,ROOM 1502-2 #2 BUILDING WANGHAI INTERNATIONAL SQUARE SHIZILIN STREET HEBEI DISTRICT TIANJIN CHINA,val,39.16625,117.20423
629707,676.0,TIANJIN KINGYORK KINGDROY INTE,NO 221 HUANGHAI ROAD TEDA,val,24.451984759802,118.425574928659
108761,676.0,TIANJIN KINGYORK KINGDROY INTERNAT,NO 221 HUANGHAI ROAD TEDA,val,24.451984759802,118.425574928659
629708,676.0,TIANJIN KINGYORK KINGDROY INTERNATI,NO 221 HUANGHAI ROAD TEDA ;  NO 221 HUANGHAI ROAD TEDA TIANJI N CHINA ;  NO 221 HUANGHAI ROAD TEDA TIANJIN TIANJIN TJ 300000 CHINA,val,39.14222,117.17667
511951,676.0,TIANJIN KINGYORK KINGDROY INTERNATI YANZHAO,BUILDING FREE TRADE ZONE CENTER BUSSINESS ZONE TIANJIN,val,39.14222,117.17667
666338,,TIANJIN KOIDE KOKAN CO LTD,NO 8 XIANGJIU ROAD TIANXIANG INDUSTRIAL PARK ;  NO 8 XIANGJIU ROAD TIANXIANG INDUSTRIAL PARK XIQING ECONOMIC DEVELOPMENT AREA TIANJIN TIANJIN CN,test,39.14222,117.17667
563498,,TIANJIN KONOVI TECHNOLOGY CO LTD,610-2-25 BLOCK B YINTAI BUILDING 46,val,35.11524,109.09702
710265,,TIANJIN KSD FURNITURE CO LTD,BINSHUI STREET TIANJIN CN ;  NO 709 CHAOYANG NORTH ROAD BAODING BAODING HEBEI CHINA 071051 ;  RM 1510-1511 CHAMBER OF COMMERCE U NION BLDG LINGBIN RD NANKAI DEST TIANJIN TIANJIN TIANJIN CHINA 30,val,38.85111,115.49028
372362,677.0,TIANJIN KTL INDUSTRIAL AND,NO 28 NANCHENG WEST ROAD,test,23.456170015715,120.442640036551
387137,677.0,TIANJIN KTL INDUSTRIAL AND COMMERCE,NO 28 NANCHENG WEST ROAD,test,23.456170015715,120.442640036551
673606,677.0,TIANJIN KTL INDUSTRIAL AND COMMERCE C,NO 28 NANCHENG XI ROAD BAODI DISTRICT TIANJIN CHINA,test,39.63029,117.41432
108762,677.0,TIANJIN KTL INDUSTRIAL AND COMMERCE CO LTD,NO 28 NANCHENG XI RD BAODI DISTRICT TIANJIN 301800 P R CHINA TEL:86-22-29230866 ;  NO 28 NANCHENG XI ROAD BAODI DISTRICT TIANJIN CHINA ;  NO 28 NANCHENG XI ROAD BAODI DISTRICT TIANJIN CHINA TEL:86 022-29235893,test,39.63029,117.41432
160048,,TIANJIN KUIFANG INTERNATIONAL TRADE,TIANJIN KUIFANG INTERNATIONAL TRADECHENGUANTUN TOWN JINGHAI DISTRICT,test,38.85512,116.98825
666339,,TIANJIN KUNRY STEEL CO LTD,NORTH END OF DONGXING ROAD BEIHUAN INDUSTRIAL ZONE JINGHAI COUNTY TIANJIN CITY CHINA CN,val,39.14222,117.17667
666340,,TIANJIN KYUNGBO ELECTRONICS CO,SOUTHWEST 1 WEI ROAD XINLI ; SOUTHWEST 1 WEI ROAD XINLI INDU ; SOUTHWEST 1 WEI ROAD XINLI INDUSTRIAL,val,3.4525833,-76.5142649
423740,,TIANJIN KYUNGBO ELECTRONICS SOUTHWEST,1 WEI ROAD XINLI,val,39.08472,117.33556
548768,,TIANJIN L HOME FURNITURE CO LTD,NO 3 HAITAI DEVELOPMENT 6TH RD HUAYUAN INDUSTRIAL ZONE OUTSIDE THE RING BINHAI HIGH TECH ZONE,val,45.7611993,10.1168278
511952,,TIANJIN L&N IMPORT & EXPORT CO LTD,RM 206 NO 25 YANGCUI ROAD WUQING DISTRICT TIANJIN CHINA,val,39.45,117.05
181683,,TIANJIN LABOR SCIENTIFIC INSTRUMENT CO LTD,6-101-1 C BUILDING NO 28 HAITAI SOUTH ROAD HUAYUAN DISTRICT BINHAI HIGH-TECH AREA TIANJIN CN,val,39.14222,117.17667
614878,,TIANJIN LAIRD TECHNOLOGIES CO,C3&C4 HONGTAI INDUSTRY PARK NO 87 TAIFENG ROAD TEAD TIANJIN 300457 CN,val,39.14222,117.17667
101314,678.0,TIANJIN LAN ZU JIA,THE INTERSECTION OF JIEFANG TIANJIN CN,test,39.14222,117.17667
467863,678.0,TIANJIN LAN ZU JIA INTERNATIONAL,6-314 XINIAN SQUARE SOUTHWEST OF JIEFANG SOUTH ROAD AND WUSHUIDAO,test,0.0,0.0
482467,678.0,TIANJIN LAN ZU JIA INTERNATIONAL TR,6-314 XINIAN SQUARE SOUTHWEST OF THE INTERSECTION OF JIEFANG SOUTH ROAD AND WUSHUIDAO HEXI DISTRICT; 6-314 XINIAN SQUARE SOUTHWEST OF THE INTERSECTION TIANJIN CN ; 6-314 XINIAN SQUARE SOUTHWEST OF THE INTERSECTIONOF JIEFANG SOUTH ROADAND WUSHUIDAO HEXI DISTRICT CN,test,39.08212,117.22672
328214,678.0,TIANJIN LAN ZU JIA INTERNATIONAL TRADE CORP,6-314 XINIAN SQUARE SOUTHWEST OF THE INTERSECTION OF JIEFANG SOUTH ROAD ; 6-314 XINIAN SQUARE SOUTHWEST JIEFANG SOUTH ROAD AND WUSHUIDAO,test,33.3444933,35.3532897
233196,,TIANJIN LANGBO ELECTRONIC CO LTD,QIANYING VILLAGE XIAOZHAN TOWN JINNAN DISTRICT ;  QIANYING VILLAGE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN 300000 CN ;  QIANYING VILLAGE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN CHINA,val,38.99611,117.38818
116184,,TIANJIN LANSHUAI TECHNOLOGY CO LTD,ROOM 111 NO 29 EAST SIDE OF YANGCUI ROAD DAJIANCHANG TOWN WUQING DISTRICT TIANJIN CN,test,39.45,117.05
416538,,TIANJIN LANTOO INTERNATIONAL TRADE,TUANBO NEW AREA JINGHAI DISTRICT T IANJIN CHINA,val,38.85512,116.98825
717610,,TIANJIN LAUX VALVE CO LTD,ROOM1 823 CHUANGZHI BUILDING NO 482ANIMATION MIDDLE ROAD CHINA SINGAPO,val,2.7922782,20.5344452
364936,679.0,TIANJIN LE YOUNG CARPET CO LTD,NIUJIAPAI VILLAGE NORTH TIANJIN 301800 CN ;  THE NORTH OF NIUJIAPAI VILLAGE NIU JIAPAI TOWN BAODI DISTRICT TIANJI N CHINA 90031 ;  THE NORTH OF NIUJIAPAI VILLAGE NIU JIAPAI TOWN BAODI DISTRICT TIANJI N CHINA 99999,test,39.63029,117.41432
600250,679.0,TIANJIN LE YOUNG CARPET COMPANY,LIM THE NORTH OF NIUJIAPAI VILLAGE NI TIANJIN TJ 300000 CHINA,test,39.14222,117.17667
431108,680.0,TIANJIN LEAD YOUNG GLOBAL LOGIST,2705 BUILDING B FULI CEN HEFEI ROAD,val,37.92871,117.29324
299213,680.0,TIANJIN LEAD YOUNG GLOBAL LOGISTICS,ROOM 2705 BUILDING B FULI CENTER HEFEI ROAD HEXI DISTRICT TIANJIN CHINA ; ROOM 2705 BUILDING B FULI CENTER HEFEI ROAD HEXI DISTRICT TIANJIN CHINA TEL 0086-022-23463767 FAX,val,39.14222,117.17667
387138,,TIANJIN LEADING IMPORT & EXPORT CO,2104 JIALI CENTER NO 73 WEIJIN ROA HEPING DISTRICT TIANJIN 300000 CN ; 2104 JIALI CENTER NO 73 WEIJIN ROAD HEPING DISTRICT TIANJIN CHINA,test,39.11707,117.19168
79251,681.0,TIANJIN LEFENG TEC,ROOM 202 INSPECTION WA 6262 AUSTRALIA RD,val,-34.692343,116.4179509
379752,681.0,TIANJIN LEFENG TECHN,ROOM 202 INSPECTION WA 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WAR 6262 AUSTRALIA RD,val,-34.692343,116.4179509
372363,681.0,TIANJIN LEFENG TECHNO,ROOM 202 INSPECTION W 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WARE 6262 AUSTRALIA RD,val,-34.692343,116.4179509
20940,681.0,TIANJIN LEFENG TECHNOL,ROOM 202 INSPECTION WAR 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WARE 6262 AUSTRALIA RD,val,-34.692343,116.4179509
20941,681.0,TIANJIN LEFENG TECHNOLO,ROOM 202 INSPECTION W 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WAR 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WARE 6262 AUSTRALIA RD,val,-34.692343,116.4179509
725038,681.0,TIANJIN LEFENG TECHNOLOG,ROOM 202 INSPECTION W 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WAR 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WARE 6262 AUSTRALIA RD,val,-34.692343,116.4179509
138013,681.0,TIANJIN LEFENG TECHNOLOGY,RM 202 INSPECTION WAREHOUSE O -CE 6262 AUSTRALIA RD ; ROOM 202 INSPECTION 6262 AUSTRALIA RD ; ROOM 202 INSPECTION W 6262 AUSTRALIA RD,val,-34.692343,116.4179509
218517,681.0,TIANJIN LEFENG TECHNOLOGY CO,ROOM 202 INSPECTION WAR 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WARE 6262 AUSTRALIA RD ; ROOM 202 INSPECTION WAREH 6262 AUSTRALIA RD,val,-34.692343,116.4179509
328215,681.0,TIANJIN LEFENG TECHNOLOGY CO LTD,INSPECTION WAREHOUSE O -CE 6262 AUSTRALIA RD ;  ROOM 202 INSPECTION WAREHOUSE O -C E 6262 AUSTRALIA RD TIANJIN ;  ROOM 202 INSPECTION WAREHOUSE O -C E 6262 AUSTRALIA RD TIANJIN 300463,val,-34.692343,116.4179509
167093,,TIANJIN LEIGONG WELDING ALLOYS CO,L NANYIDA IND PARK DAZHANGZHUANG TWN BEICHEN DIST TIANJIN 300405 CN,val,39.28594,117.22576
108763,,TIANJIN LEIY USA RT TECH CO LTD,ROOM406 NO5 HUATIAN DAOHUAYUAN INDUSTRIAL ZONE TIANJIN CN,test,39.14222,117.17667
313761,,TIANJIN LEIYUNFENG TECH CO LTD,ROOM 406 NO 5 HUATIAN DAO ;  ROOM406 NO5 HUATIAN DAO HUAYUAN INDUSTRIAL ZONE,val,45.7611993,10.1168278
269680,,TIANJIN LENSTON JOZO,FLOOR 3 XUEFU BUILDING XUEFU INDUSTRIAL ZONE,test,41.622829,-84.328004
666341,,TIANJIN LEPET CO LTD,302-2 NO 20 DONGTING ROAD HEXI TIANJIN TJ CHINA 300202 ;  302-2 TECHNOLOGY COMMERCIAL CENTER CHENTANG NO 20 DONGTING ROAD HEXI ;  XIANGNIAN PLAZA 2-1208 HEXI TIANJINCHINA 300000 TIANJIN 300000 CN,val,39.08212,117.22672
108764,,TIANJIN LESDEN IMPORT & EXPORT,ROOM 1101 1102 1103 1104 1105 GONGHUA STREET HUAYUAN IND,test,42.13450698747,-72.589648967883
28142,,TIANJIN LEYUAN INTERNATIONAL TRADE,RM 611 FL B1 DONGJIANG BUS CTR NO 599 ERDOS RD TIANJIN PILOT TIANJIN 300300 CN ; ROOM 611 B1 / F DONGJIANG BUSINES S CENTER NO 599 ERDOS ROAD TIANJIN PILOT FREE TRADE ZONE TIANJIN CN ; ROOM 611 B1F DONGJIANG BUSINESS CENTER NO599 ERDOS ROAD TIANJIN,test,18.896684834,-70.490036171
108765,,TIANJIN LIANDA GROUP CO LTD,CHINA NO 1HUAYUANROAD SANHAOYUAN DA GANG OIL FIELD ;  NO 1 HUAYUAN ROAD SANHAOYUAN ;  NO 1 HUAYUANROAD SANHAOYUAN DA GANG OIL FIELD 300280 TIANJIN CHINA,test,39.14222,117.17667
291843,,TIANJIN LIANDO RISTAR SCIENCE & TEC,NO 36 GUANGYUAN ROAD TIANJIN WUQING 00000 CN,test,39.36389,117.06028
475131,,TIANJIN LIANGCHEN INTERNATIONAL,1307 WUKUANG BUILDING XIANGJIANGTIANJIN CN,val,26.8761,112.614
306487,,TIANJIN LIANXINYING PLASTIC TECHNOL,TIANJIN XIQING DISTRICT,val,39.02314,117.12672
350361,682.0,TIANJIN LIBERTON TECHNOLOGY CO LT,4140# NO 8 BUILDING OF JINGBIN RUICHENG JINGBIN INDUSTRIAL PARK WUQING DISTRICT TIANJIN 301700,val,39.45,117.05
680915,682.0,TIANJIN LIBERTON TECHNOLOGY CO LTD,4140# NO 8 BUILDING OF JINGBIN RUICHENG JINGBIN INDUSTRIAL PARK WUQING DISTRICT ;  4140# NO 8 BUILDING OF JINGBIN RUICHENG JINGBIN INDUSTRIAL PARK WUQING DISTRICT TIANJIN 301700,val,39.45,117.05
13601,,TIANJIN LIC INTERNATIONAL TRADE CO,34-3 4-1503-10 GETIAO SPRING GARDENSOUTHWEST OF INTERSECTION OF HUAN GHE ROAD AND GUANGKAI FOURTH ROAD,test,0.0,0.0
189079,,TIANJIN LIESI INTERNATIONAL TRADE TIANJIN FREE TRADE ZONE CENTRAL BUSINESS DISTRICT VISTA ESTATE,90-1-430 ROOM TIANJIN CN,val,39.14222,117.17667
277013,,TIANJIN LIEYINGJINCHUKOU YOUXIANGON,2 2502 BLDG D YUNGONG TECHNO,val,22.4778998,88.4182082
335581,,TIANJIN LIEYINGJINCHUKOU YOUXIANGON GSI2,2502 BLDG D YUNGONG TECHNO-C ULTURE IND PARK GONGHUA RD NR 1 HU,test,39.76254,-87.22918
181684,,TIANJIN LIFTEC EQUIPMENT CO LTD,#32 ZHONG NING ROAD JINNAN EDA ARE A EAST ;  #32 ZHONG NING ROAD JINNAN EDA AREA EAST ;  #32 ZHONG NING ROAD JINNAN EDA AREA EAST TIANJIN 300350 CHINA,test,39.14222,117.17667
203902,683.0,TIANJIN LIGHT IMPORT & EXPORT,NO 9 BIN SHUI ROAD TIANJIN 300061 P R CHINA CHINA,val,25.7062785,-99.2396799
467864,683.0,TIANJIN LIGHT IMPORT & EXPORT CO,L NO 9 BIN SHUI ROAD TIANJIN CHINAN O 9 BIN SHUI ROAD TIANJIN CHINA ; L NO 9 BINSHUI ROAD TIANJIN CN ; L NO 9 BINSHUIROAD TIANJIN CHINA 300061,val,39.14222,117.17667
364937,683.0,TIANJIN LIGHT IMPORT & EXPORT CO LTD,NO 9 BINSHUI ROAD TIANJIN CHINA ;  ROOM 413 LIHO BUILDING NO 9 BINSHUI ROAD HEXI DISTRICT TIANJN 300000 CHINA ;  ROOM 413 LIHO BUILDING NO 9 BINSHUI ROAD HEXI DISTRICT TIANJN CHINA,val,39.14222,117.17667
489864,683.0,TIANJIN LIGHTIMPORT&EXPORTCO LTD,NO 9 BINSHUI ROAD TIANJIN CHIN A 86-22-28372507 ;  NO 9 BINSHUI ROAD TIANJIN CHINA 022-28372507 ;  NO 9 BINSHUI ROAD TIANJIN CHINA 8 6-22-28372507,val,39.14222,117.17667
489865,684.0,TIANJIN LIHO GROUP,ANIMAL BY PRODUC NO 9 BINSHUI ROAD HEXI DISTRICT ;  ANIMAL BY-PRODUC NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA 300000 TIANJIN TJ ;  ANIMAL BY-PRODUCTS IMP &EXP CO LTD NO 9 BINSHUI ROAD HEXI DISTRICT,test,39.14222,117.17667
570989,684.0,TIANJIN LIHO GROUP ANIMAL BY PRODUCTS IMPORT & EXPORT CO LTD,NO 9 BINSHUI ROAD HEXI DISTRICT 065200 ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA 300061,test,39.16625,117.20423
138014,684.0,TIANJIN LIHO GROUP ANIMAL BY PRODUCTSIMPORT&EXPORTCO LTD,NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA,test,39.16625,117.20423
277014,684.0,TIANJIN LIHO GROUP HESHI IMPORT & EXPORT CO LTD,NO 9 BINSHUI ROAD TIANJIN CHINA,test,39.14222,117.17667
585686,684.0,TIANJIN LIHO GROUP HESHIIMPORT&EXPORTCO LTD,NO 9 BINSHUI ROAD TIANJ IN CHINA ;  NO 9 BINSHUI ROAD TIANJIN CHINA,test,39.14222,117.17667
13602,685.0,TIANJIN LILIN PETROLEUM MACHI,GEGU LILIN INDUSTRIAL PARK,test,53.851417005,-1.750334145
291844,685.0,TIANJIN LILIN PETROLEUM MACHINERY,GEGU INDUSTRIAL PARK JINNAN DISTA,test,0.0,0.0
269681,,TIANJIN LIMIN CONDIMENT CO LTD,NO 226 PATH 14 WEST OF AIRPORT ECONOMICS ZONE TIANJIN TIANJIN CN,test,39.14222,117.17667
467865,686.0,TIANJIN LINKWEL INTE,TIANJIN,val,39.14222,117.17667
269682,686.0,TIANJIN LINKWEL INTERNATIONAL,ROOM1103 ZHONGHUIXIYUAN SQUARE WEST SIDE OF BINHE ROAD,val,0.0,0.0
335582,686.0,TIANJIN LINKWEL INTERNATIONAL TRADE,ROOM1103 ZHONGHUIXIYUAN SQUARE WESTSIDE OF BINHE ROAD#TIANJIN 300450 CHINA TIANJIN CN,val,39.14222,117.17667
710266,687.0,TIANJIN LIQUAN METAL PRODUCTS CO,L ZHIYE ROAD XIAOZHAN TOWN JINNAN DISTIANJIN 12 300353 CHINA,val,38.985,117.38278
534073,687.0,TIANJIN LIQUAN METAL PRODUCTS CO LT,ZHIYE ROAD NO 10 HUANGTAI INDUSTR IALZONE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN CN ;  ZHIYE ROAD NO 10 HUANGTAI INDUSTRIAL ZONE XIAOZHAN TOWN JINNAN DISTRICT 300000 ;  ZHIYE ROAD NO 10 HUANGTAI INDUSTRIAL ZONE XIAOZHAN TOWN JINNAN DISTRICT 300000 TIANJIN TJ C,val,38.99611,117.38818
225852,687.0,TIANJIN LIQUAN METAL PRODUCTS CO LTD,ZHIYE ROAD NO 10 HUANGTAI INDUSTRIAL ZONE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN CHINA  ;  ZHIYE ROAD NO 10 HUANGTAI INDUSTRIAL ZONE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN CHINA + ;  ZHIYE ROAD NO 10 HUANGTAI INDUSTRIAL ZONE XIAOZHAN TOWN JINNAN DISTRICT TIANJIN CHINA+,val,38.99611,117.38818
702857,687.0,TIANJIN LIQUAN METAL PRODUCTS COMPA ZHIYE,NO 10 HUANGTAI INDUSTRIATIANJIN TJ 300000 CHINA,val,31.9032,108.28778
13603,688.0,TIANJIN LISHEN BATTERY JOINT STOCK,NO 38 HAITAINAN ROAD BINHAI HI-TECH INDUSTRIAL DEV AREA ;  NO 6 LANYUAN RD HUAYUAN HIGH TECH INDUSTRY PARK TIANJIN CN ;  NO 6 LANYUAN RD HUAYUAN HIGH-TECH INDUSTRY PARK,test,34.1813581,-117.2965147
438434,688.0,TIANJIN LISHEN BATTERY JOINT STOCK CO LTD,6 LANYUAN ROAD HUAYUAN HI-TECH INDUSTY PARK,test,53.851417005,-1.750334145
218518,,TIANJIN LISHENG CHEMICAL CO LTD,KAIXUAN STREET PETROCHEMICAL INDUSTRIAL PARKDAGANG TIANJIN PRC TIANJINCN,val,39.14222,117.17667
607483,,TIANJIN LITUO IMPORT & EXPORT CO LTD,NO 5 MEIYUAN ROAD HUAYUAN INDUSTRI AL ;  NO 5 MEIYUAN ROAD HUAYUAN INDUSTRI AL AREA BINHAI HIGH-TECH DISTRICT TIANJIN CHINA ;  NO 5 MEIYUAN ROAD HUAYUAN INDUSTRI BINHAI HIGH-TECH DISTRICT TIANJIN CHINA,val,39.14222,117.17667
93937,,TIANJIN LITUOIMPORTEXP CO LTD,NO 5 MEIYUAN ROAD BINHAI CN,test,28.74826,118.97631
233197,,TIANJIN LIUDU TRADE LTD,12-14 NORTHERN CHENG 3 ZONE,test,-9.337759,31.5256596
93938,,TIANJIN LIUHE MAGNESIUM PRODUCT,NO 268 HUANGHAI ROAD TEDA TIANJIN PRC 300457,test,45.7353578,21.2015539
732449,689.0,TIANJIN LIXING INTE CO LTD,NO 9 BI DISTRICT TIANJIN CHINA,val,28.1079,112.96708
717611,689.0,TIANJIN LIXING INTER CO LTD,NO 9 BIN DISTRICT TIANJIN CHINA ;  NO 9 BINS DISTRICT TIANJIN CHINA,val,28.1079,112.96708
342897,689.0,TIANJIN LIXING INTERNA CO LTD,NO 9 BINSHU DISTRICT TIANJIN CHINA,val,28.1079,112.96708
680916,689.0,TIANJIN LIXING INTERNATIONAL,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA TEL:022-88353560 ;  NO 9 BINSHUI ROAD HEXI DISTRICT,val,39.14222,117.17667
659036,689.0,TIANJIN LIXING INTERNATIONAL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI RD HEXI DISTRICT,val,31.99439,118.72121
6285,689.0,TIANJIN LIXING INTERNATIONAL TRADEN,NO 9 BIN SHUI ROAD HEXI DIS ;  NO 9 BIN SHUI ROAD HEXI DISTRICT C N ;  NO 9 BIN SHUI ROAD HEXI DISTRICT T IANJIN CN,val,39.08212,117.22672
196498,689.0,TIANJIN LIXING INTERNATIONAL TRADEN CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA ;  NO 9 BINSHUI ROAD HEXI DISTRICT TIANJIN CHINA,val,39.08212,117.22672
710267,689.0,TIANJIN LIXING INTERNATIONAL TRADEN G CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,val,39.16625,117.20423
6286,689.0,TIANJIN LIXING INTERNATIONAL TRADEN GUNIT507,NO 9 BINSHUI ROAD HEXI DISTRICT,val,31.99439,118.72121
357641,689.0,TIANJIN LIXING INTERNATIONAL TRADEN TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,val,39.16625,117.20423
364938,689.0,TIANJIN LIXING INTERNATIONAL TRADEN UNIT507,NO 9 BINSHUI ROAD HEXI DISTRICT,val,31.99439,118.72121
416539,689.0,TIANJIN LIXING INTL TRADE,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,val,39.16625,117.20423
431109,689.0,TIANJIN LIXING INTL TRADE CO LTD,NO 9 BIN SHUI ROAD HEXI DISTRICT TIANJIN CHINA,val,39.16625,117.20423
240512,,TIANJIN LIZHONG WHEEL CO LTD,NO 58 GUANGHUA STREET WEST AREA OF ECONOMIC&TECHNOLOGICAL DEVELOPMENT ZONE TIANJIN CN-300457 P R CHINA,test,39.14222,117.17667
130634,,TIANJIN LK HI TECH CO LTD,3 ROAD 9 NO GONGYE-QU XIAOZHAN TIANJIN CHINA,val,38.91021,117.42704
233198,,TIANJIN LK TRADE CO LTD,ROOM 501 BUILDING 10 LANTING APAR TMENT XINGUI ROAD DONGLI DISTRICT TIANJIN CHINA,test,39.13333,117.41999
203903,,TIANJIN LOHO GROUP ANIMAL BY PRODUCTS IMPORT & EXPORT CO LTD,NO 09 BINSHUI STR HEXI DISTRICT TIANJIN CHINA,val,39.16625,117.20423
467866,,TIANJIN LONGBOW TECH CO LTD,CHENGLIN AVENUE 8-2-403 JINWAN GARDEN TIANJIN 300000 CN ;  RM 403 UNIT 2 BUILDING NO 8 JINWAN GARDEN CHENGLIN ROAD HEDONG DISTRICT TIANJIN CHINA,test,39.12479,117.24184
262420,,TIANJIN LONGCHENG TONGLI INTERNA,NO 28 NANHAI JUEYINGANG WEST OF XIAOTANGSHI,val,40.85099,125.00704
453259,,TIANJIN LONGDA INDUSTRIAL TRADE DEV,16 JINGCANG HWY EAST SIDE ROAD,val,0.0,0.0
680917,,TIANJIN LONGDE PRECISION ENGINEERIN,NO 4 SHIWEI ROAD NINGHE ECONOMIC DEVELOPMENT ZONE TIANJIN 300150 CN,val,39.14222,117.17667
35512,,TIANJIN LONGEN HARDWARE INDUSTRIAL,301 ROOM 1ST DOOR NO 1 BUILDING ZHIGUYUAN; 301 ROOM 1ST DOOR NO 1 BUILDING ZHIGUYUAN DAZHIGU; 301 ROOM 1ST DOOR NO 1 BUILDING ZHIGUYUAN DAZHIGU HEDONG,test,23.9196,115.7801
181685,,TIANJIN LONGFORD METAL PRODUCTS CO,ADDRESS: NANMA GEDA VILLAGE INDUSTRIAL PARK DAZHANGZHUANG TOWN BEICHEN DISTRICT TIANJIN CHINA ; NANMA GEDA VILLAGE INDUSTRIAL PARK DAZHANGZHUANG TOWN BEICHEN DISTRICTTIANJIN CN,test,39.26653,117.1677
578346,,TIANJIN LONGLAST PLASTIC CO LTD,HUANGHUADIAN INDUSTRIAL AREA WUQING TIANJIN 300000 CN ;  HUANGHUADIAN WUQING TIAN JIN CHINA PHONE:022-2948-5678,val,39.36389,117.06028
233199,690.0,TIANJIN LONGLONG IMPORT & EXPORT CO LTD,HI-TECH INDUSTRY PARK JINWEI ROAD YIXINGBU BEICHEN DISTRICT ;  HI-TECH INDUSTRY PARK JINWEI ROAD YIXINGBU BEICHEN DISTRICT TIANJIN CHINA,val,39.14222,117.17667
534074,690.0,TIANJIN LONGLONG IMPORT & EXPORT HI TECH INDU PARK JINWEI,RD YIXINGBU BEICHEN DIS,val,0.0,0.0
320994,690.0,TIANJIN LONGLONG IMPORT & EXPORT HI TECH INDUSTRIAL PARK JINWEI,ROAD YIXINGBU BEICHEN DISTRICT,val,39.26653,117.1677
313762,690.0,TIANJIN LONGLONG IMPORT AND HI TECH INDUSTRIAL PARK JINWEI,ROAD YIXINGBU,val,39.19917,117.21139
203904,691.0,TIANJIN LONGLONG METAL HI TECH INDUSTRIAL PARK JINWEI,ROAD YIXING BU,test,24.0255344773,120.613005124207
79252,691.0,TIANJIN LONGLONG METAL PRODUCTS FACTORY,HI-TECH INDUSTRY PARK JINWEI ROADYIXINGBU BEICHEN DISTRICT TIANJIN,test,39.26653,117.1677
